label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
Circle,0.5736961451247166,0.025699168556311408,0.5736961451247166,0.025699168556311408,0.6772486772486769,0.0,1.0,0.2842025699168556,0.7467876039304607,0.9629629629629627,0.0,0.9327286470143608,0.0022675736961453815,0.35449735449735403,0.481481481481482,0.029478458049886528,0.6628873771730913,0.018896447467876037,0.6757369614512472,0.018896447467876037
Circle,0.6426116838487972,0.005154639175257732,0.6214203894616267,0.005154639175257732,0.615120274914089,0.0,0.8161512027491407,0.08247422680412364,0.9621993127147765,0.6368843069873995,0.3505154639175259,1.0,0.0,0.6752577319587632,0.14719358533791474,0.22107674684994316,0.5085910652920962,0.047537227949599116,0.6013745704467354,0.03608247422680412
Circle,0.5198434879821129,0.030184460592509777,0.5187255449972051,0.020122973728339853,0.5215204024594745,0.017887087758524323,0.7680268306316379,0.06539966461710459,1.0,0.5841252096143096,0.39463387367244285,0.9278926774734488,0.0,0.5500279485746224,0.22470653996646192,0.1252096143096701,0.5612073784237004,0.0011179429849078014,0.6254891000558971,0.0
Circle,0.48428053204353083,0.00967351874244253,0.47339782345828296,0.00967351874244253,0.4625151148730351,0.0,0.7237001209189843,0.040507859733978226,0.9510278113663845,0.5731559854897221,0.3984280532043528,1.0,0.0,0.6662636033857313,0.13542926239419634,0.19649334945586414,0.4050785973397824,0.03627569528415956,0.4625151148730351,0.020556227327690413
Circle,0.5339449541284403,0.027522935779816515,0.5284403669724771,0.01712538226299696,0.6024464831804283,0.0,0.9174311926605506,0.1302752293577982,0.9541284403669724,0.6837920489296638,0.36880733944954097,1.0,0.0,0.6293577981651374,0.1357798165137619,0.1761467889908254,0.45565749235474035,0.060550458715596334,0.5504587155963303,0.04954128440366973
Circle,0.5238095238095238,0.03333333333333333,0.5190476190476191,0.03333333333333333,0.5,0.03333333333333333,0.6571428571428571,0.04285714285714286,0.9666666666666667,0.5476190476190477,0.35714285714285715,1.0,0.0,0.5857142857142857,0.14285714285714285,0.12857142857142856,0.42857142857142855,0.004761904761904762,0.48095238095238096,0.0
Circle,0.5090497737556561,0.008484162895927625,0.5090497737556561,0.0033936651583710647,0.5090497737556561,0.0033936651583710647,0.6957013574660634,0.0,1.0,0.4168552036199095,0.4270361990950227,0.91289592760181,0.0,0.5514705882352939,0.22850678733031685,0.10011312217194565,0.582579185520362,0.018665158371040748,0.6464932126696832,0.008484162895927625
Circle,0.5283434232250963,0.0049532195927352776,0.5283434232250963,0.0,0.5283434232250963,0.0,0.7330764997248214,0.02146395156851958,1.0,0.5008255365987893,0.4034122179416621,0.8679141441937258,0.0,0.49201981287837065,0.18326912493120553,0.0941111722619702,0.47716015410016493,0.009906439185470555,0.5134837644468905,0.0049532195927352776
Circle,0.6123234916559693,0.028883183568677796,0.6065468549422337,0.028883183568677796,0.5898587933247753,0.028883183568677796,0.7086007702182291,0.042362002567394155,1.0,0.5051347881899874,0.4338896020539152,0.9274711168164316,0.0,0.5949935815147622,0.1174582798459566,0.15019255455712438,0.5166880616174584,0.008344030808729133,0.6007702182284982,0.0
Circle,0.5379310344827586,0.08275862068965517,0.5172413793103449,0.08275862068965517,0.5172413793103449,0.07816091954022995,0.5448275862068965,0.06206896551724138,1.0,0.22758620689655162,0.9333333333333336,0.9356321839080457,0.07586206896551724,0.9724137931034482,0.0,0.32413793103448324,0.4160919540229884,0.011494252873563251,0.593103448275862,0.0
